false_positive_rate,true_positive_rate,threshold
0.0,0.011904318111214663,0.9968084763275858
0.0,0.011929170549860205,0.9968067082887214
0.0,0.012401366884125504,0.9966245312538153
1.94730590228419e-05,0.012401366884125504,0.9966216592812627
1.94730590228419e-05,0.01293569431500466,0.9963623549305567
1.94730590228419e-05,0.012960546753650201,0.9963620595852133
1.94730590228419e-05,0.013793103448275862,0.9959361700164918
3.89461180456838e-05,0.013793103448275862,0.995924655005685
3.89461180456838e-05,0.01624106865486176,0.9946505744381113
3.89461180456838e-05,0.016265921093507302,0.9946409735603616
3.89461180456838e-05,0.016303199751475615,0.9946302137867782
3.89461180456838e-05,0.016328052190121154,0.9946056256351681
3.89461180456838e-05,0.016688412550481518,0.9944910874024033
3.89461180456838e-05,0.016713264989127057,0.9944839832960859
3.89461180456838e-05,0.019422180801491145,0.993155956358211
5.841917706852569e-05,0.019422180801491145,0.9931510702345243
5.841917706852569e-05,0.01945945945945946,0.9931438453884792
5.841917706852569e-05,0.019484311898105,0.9931436925474716
5.841917706852569e-05,0.02014290152221187,0.9928551785898964
5.841917706852569e-05,0.02018018018018018,0.9928521241110727
5.841917706852569e-05,0.020366573470021746,0.9927839240773106
5.841917706852569e-05,0.02039142590866729,0.9927760715067019
5.841917706852569e-05,0.02056539297918608,0.9926497981600586
5.841917706852569e-05,0.020602671637154395,0.9926431478812079
5.841917706852569e-05,0.02102516309412861,0.992491297420707
7.78922360913676e-05,0.02102516309412861,0.9924807412362422
7.78922360913676e-05,0.021273687480584034,0.9923691638583115
7.78922360913676e-05,0.021310966138552344,0.9923630175329359
7.78922360913676e-05,0.0218452935694315,0.9920307056086644
7.78922360913676e-05,0.021870146008077043,0.9920268138757872
7.78922360913676e-05,0.022441752096924512,0.9917518759004191
9.736529511420949e-05,0.022441752096924512,0.9917487590198496
9.736529511420949e-05,0.024231127679403542,0.9906837760290472
0.00011683835413705138,0.024231127679403542,0.9906830586432155
0.00011683835413705138,0.027014600807704257,0.9891282716551676
0.00013631141315989328,0.027014600807704257,0.9891260990898323
0.00013631141315989328,0.028903386144765456,0.9878636490325884
0.0001557844721827352,0.028903386144765456,0.9878525432599069
0.0001557844721827352,0.029686237962100032,0.9874163390252185
0.0001752575312055771,0.029686237962100032,0.9873996817751467
0.0001752575312055771,0.029735942839391117,0.9873707664736077
0.0001752575312055771,0.02979807393600497,0.9873630175329359
0.0001752575312055771,0.032233612923268096,0.9861293393892957
0.00019473059022841898,0.032233612923268096,0.9861264765747876
0.00019473059022841898,0.03629698664181423,0.9839872171466982
0.00021420364925126088,0.03629698664181423,0.9839857849831388
0.00021420364925126088,0.03796210003106555,0.9830095805492483
0.00023367670827410277,0.03796210003106555,0.9830051331635716
0.00023367670827410277,0.039117738428083255,0.9823826428650686
0.00023367670827410277,0.0391425908667288,0.9823630175329359
0.00023367670827410277,0.042808325566946255,0.9803222348892962
0.00025314976729694466,0.042808325566946255,0.9803199007851213
0.00025314976729694466,0.04511960236098167,0.9790482335705761
0.00027262282631978655,0.04511960236098167,0.9790444058409007
0.00027262282631978655,0.047331469400434915,0.9777664539446773
0.00029209588534262845,0.047331469400434915,0.9777617476028356
0.00029209588534262845,0.049692451071761415,0.9762947282093944
0.0003115689443654704,0.049692451071761415,0.9762895008833745
0.0003115689443654704,0.0498291394843119,0.9762195942983845
0.0003310420033883123,0.0498291394843119,0.9762092494547582
0.0003310420033883123,0.050935073004038524,0.9754638971383329
0.0003505150624111542,0.050935073004038524,0.9754627217723107
0.0003505150624111542,0.05324634979807394,0.9740836619262574
0.0003699881214339961,0.05324634979807394,0.9740797429226896
0.0003699881214339961,0.054016775396085744,0.973548283071382
0.00038946118045683797,0.054016775396085744,0.9735355435806404
0.00038946118045683797,0.05477477477477478,0.973118138667045
0.00040893423947967986,0.05477477477477478,0.9731152669609934
0.00040893423947967986,0.055855855855855854,0.9726204473268999
0.00042840729850252175,0.055855855855855854,0.9726174925935698
0.00042840729850252175,0.05622864243553899,0.97239580302023
0.00044788035752536365,0.05622864243553899,0.9723925311004489
0.00044788035752536365,0.0562659210935073,0.9723740033863696
0.00044788035752536365,0.056303199751475616,0.9723630175329359
0.00044788035752536365,0.05652687169928549,0.9721050831033179
0.00046735341654820554,0.05652687169928549,0.9720699029451846
0.00046735341654820554,0.05860205032618826,0.9709136544488483
0.00048682647557104743,0.05860205032618826,0.9709108859433688
0.00048682647557104743,0.059273066169617895,0.9704619073131068
0.0005062995345938893,0.059273066169617895,0.9704568653238784
0.0005062995345938893,0.05968313140726934,0.9702602175763805
0.0005257725936167313,0.05968313140726934,0.9702539880188116
0.0005257725936167313,0.06209381795588692,0.9688702606643702
0.0005452456526395731,0.06209381795588692,0.9688585591844202
0.0005452456526395731,0.06528735632183907,0.9669649340620914
0.0005452456526395731,0.06531220876048462,0.9669612486281696
0.0005452456526395731,0.06640571606088848,0.9662687123492995
0.0005647187116624151,0.06640571606088848,0.9662635525878419
0.0005647187116624151,0.06797141969555763,0.9653920438396523
0.0005841917706852569,0.06797141969555763,0.9653860446669562
0.0005841917706852569,0.06869214041627834,0.9649262874377132
0.0006036648297080988,0.06869214041627834,0.9649235139101348
0.0006036648297080988,0.0688412550481516,0.9648369105622596
0.0006231378887309408,0.0688412550481516,0.9648367940212514
0.0006231378887309408,0.06957440198819509,0.9645770680719339
0.0006426109477537826,0.06957440198819509,0.9645767228482478
0.0006426109477537826,0.06992233612923268,0.964328570836951
0.0006620840067766246,0.06992233612923268,0.964306436609327
0.0006620840067766246,0.06993476234855545,0.9643043055778966
0.0006815570657994664,0.06993476234855545,0.9642961467872179
0.0006815570657994664,0.07027027027027027,0.9641016816946122
0.0007010301248223084,0.07027027027027027,0.9640895105821443
0.0007010301248223084,0.07060577819198509,0.9638980070308194
0.0007205031838451502,0.07060577819198509,0.9638903390775352
0.0007205031838451502,0.07110282696489593,0.963685416497251
0.0007399762428679921,0.07110282696489593,0.9636836871101641
0.0007399762428679921,0.07402298850574712,0.9620488145347109
0.000759449301890834,0.07402298850574712,0.9620485217319587
0.000759449301890834,0.07427151289220255,0.9619124423515701
0.0007789223609136759,0.07427151289220255,0.9619011319175617
0.0007789223609136759,0.07576265921093507,0.9611819882940271
0.0007983954199365179,0.07576265921093507,0.9611813899204448
0.0007983954199365179,0.07578751164958061,0.9611769523516126
0.0008178684789593597,0.07578751164958061,0.9611747686618826
0.0008178684789593597,0.07596147872009941,0.9611082836212086
0.0008373415379822017,0.07596147872009941,0.9611040478067355
0.0008373415379822017,0.07719167443305375,0.9605738143598599
0.0008568145970050435,0.07719167443305375,0.9605709327747394
0.0008568145970050435,0.07802423112767941,0.960253641251608
0.0008762876560278855,0.07802423112767941,0.9602476700239638
0.0008762876560278855,0.07862068965517241,0.9599413721168603
0.0008957607150507273,0.07862068965517241,0.9599399910848219
0.0008957607150507273,0.07977632805219012,0.9593380394662248
0.0009152337740735692,0.07977632805219012,0.9593271763479423
0.0009152337740735692,0.08406337371854614,0.9571730341390386
0.0009347068330964111,0.08406337371854614,0.9571706487060213
0.0009347068330964111,0.08647406026716371,0.9558118781429573
0.000954179892119253,0.08647406026716371,0.9558104071937942
0.000954179892119253,0.08792792792792793,0.9550892575516192
0.0009736529511420949,0.08792792792792793,0.9550802225489856
0.0009736529511420949,0.08943150046598322,0.9543035875970648
0.0009931260101649368,0.08943150046598322,0.9543030784889371
0.0009931260101649368,0.0908605156881019,0.9534268311913067
0.0010125990691877786,0.0908605156881019,0.9534266256956907
0.0010125990691877786,0.09200372786579683,0.9528152899800558
0.0010320721282106207,0.09200372786579683,0.952814301299198
0.0010320721282106207,0.09365641503572537,0.95186458448205
0.0010515451872334625,0.09365641503572537,0.9518589231113672
0.0010515451872334625,0.0967381174277726,0.9503738009185596
0.0010710182462563044,0.0967381174277726,0.9503677472838212
0.0010710182462563044,0.10026716371543958,0.9485548898460111
0.0010904913052791462,0.10026716371543958,0.948551580100566
0.0010904913052791462,0.10163404784094439,0.9479904102874501
0.0011099643643019883,0.10163404784094439,0.9479901546006689
0.0011099643643019883,0.10173345759552656,0.9479585018206329
0.0011294374233248301,0.10173345759552656,0.9479575117608128
0.0011294374233248301,0.10210624417520969,0.9477740970415338
0.001148910482347672,0.10210624417520969,0.947766226026814
0.001148910482347672,0.10633115874495185,0.9459213392355429
0.0011683835413705138,0.10633115874495185,0.9459172035420018
0.0011683835413705138,0.10917676296986642,0.9445448171937006
0.0011878566003933558,0.10917676296986642,0.9445435244980938
0.0011878566003933558,0.11181112146629388,0.9432867959860289
0.0012073296594161977,0.11181112146629388,0.9432838019186573
0.0012073296594161977,0.11455731593662628,0.9418026035245218
0.0012268027184390395,0.11455731593662628,0.941801775113133
0.0012268027184390395,0.11458216837527183,0.9417879769462
0.0012462757774618816,0.11458216837527183,0.9417795385605244
0.0012462757774618816,0.11573780677228954,0.9412277786398155
0.0012657488364847234,0.11573780677228954,0.9412250924258047
0.0012657488364847234,0.11719167443305374,0.9404794523980385
0.0012852218955075653,0.11719167443305374,0.9404698665944086
0.0012852218955075653,0.1181981981981982,0.9399947327725687
0.001304694954530407,0.1181981981981982,0.9399840449689184
0.001304694954530407,0.12011183597390494,0.9389982273023868
0.0013241680135532492,0.12011183597390494,0.9389938108152149
0.0013241680135532492,0.12124262193227711,0.9383390647737175
0.001343641072576091,0.12124262193227711,0.9383376382499259
0.001343641072576091,0.12172724448586518,0.9381500339213108
0.0013631141315989328,0.12172724448586518,0.9381491220696276
0.0013631141315989328,0.1250698974836906,0.9363598695251405
0.0013825871906217747,0.1250698974836906,0.936358666510075
0.0013825871906217747,0.12709537123330228,0.9353818810297835
0.0014020602496446167,0.12709537123330228,0.9353766448558392
0.0014020602496446167,0.12820130475302888,0.9348862644189263
0.0014215333086674586,0.12820130475302888,0.9348843113653824
0.0014215333086674586,0.128412550481516,0.9347903396794845
0.0014410063676903004,0.128412550481516,0.9347876032832315
0.0014410063676903004,0.13005281143212177,0.9339512834104974
0.0014604794267131425,0.13005281143212177,0.9339383890394979
0.0014604794267131425,0.13470021745883815,0.9314827910667183
0.0014799524857359843,0.13470021745883815,0.9314793028408397
0.0014799524857359843,0.1360546753650202,0.9306820641136487
0.0014994255447588261,0.1360546753650202,0.9306678443560068
0.0014994255447588261,0.13775706741223984,0.9298143291889207
0.001518898603781668,0.13775706741223984,0.9298136839565112
0.001518898603781668,0.13804287045666355,0.9297133571033551
0.00153837166280451,0.13804287045666355,0.9297073177637849
0.00153837166280451,0.13913637775706741,0.9291815689955041
0.0015578447218273519,0.13913637775706741,0.9291808532218853
0.0015578447218273519,0.1398695246971109,0.9288028309626061
0.0015773177808501937,0.1398695246971109,0.9287805313911995
0.0015773177808501937,0.14086362224293258,0.9283010617532572
0.0015967908398730358,0.14086362224293258,0.9283005110170558
0.0015967908398730358,0.14164647406026717,0.9279548123904019
0.0016162638988958776,0.14164647406026717,0.9279478040788669
0.0016162638988958776,0.14234234234234233,0.9276004565383489
0.0016357369579187194,0.14234234234234233,0.9275988306129267
0.0016357369579187194,0.14624417520969246,0.9256643963992502
0.0016552100169415613,0.14624417520969246,0.9256643927624242
0.0016552100169415613,0.14629388008698355,0.9256572222827784
0.0016746830759644033,0.14629388008698355,0.9256529405247746
0.0016746830759644033,0.1466418142280211,0.9255242543388278
0.0016941561349872452,0.1466418142280211,0.925510845498119
0.0016941561349872452,0.14829450139794967,0.9245553150814103
0.001713629194010087,0.14829450139794967,0.9245506141500124
0.001713629194010087,0.14887853370611992,0.9242660119840211
0.0017331022530329288,0.14887853370611992,0.9242648373679132
0.0017331022530329288,0.14984777881329606,0.9238022681192259
0.001752575312055771,0.14984777881329606,0.9237991223219155
0.001752575312055771,0.14997204100652375,0.9237274142680504
0.0017720483710786127,0.14997204100652375,0.9237271392792917
0.0017720483710786127,0.15031997514756135,0.9235274728649361
0.0017915214301014546,0.15031997514756135,0.9235186631603446
0.0017915214301014546,0.1508170239204722,0.9232570683213268
0.0018109944891242966,0.1508170239204722,0.9232569874355252
0.0018109944891242966,0.15135135135135136,0.9229955490028522
0.0018304675481471385,0.15135135135135136,0.9229900419881755
0.0018304675481471385,0.1515377446411929,0.9228603863756838
0.0018499406071699803,0.1515377446411929,0.9228414182831223
0.0018499406071699803,0.1520596458527493,0.9225783296013731
0.0018694136661928222,0.1520596458527493,0.9225687340284077
0.0018694136661928222,0.15301646474060268,0.9220863422781592
0.0018888867252156642,0.15301646474060268,0.9220755713463489
0.0018888867252156642,0.15402298850574714,0.9215829832030609
0.001908359784238506,0.15402298850574714,0.9215799443427235
0.001908359784238506,0.15488039763901834,0.9211780501248396
0.0019278328432613479,0.15488039763901834,0.9211593911603848
0.0019278328432613479,0.15663249456352904,0.9202363553834821
0.0019473059022841897,0.15663249456352904,0.9202261996062702
0.0019473059022841897,0.1584218701460081,0.9192256055033995
0.0019667789613070316,0.1584218701460081,0.9191980816214211
0.0019667789613070316,0.15901832867350107,0.9189785715529021
0.0019862520203298736,0.15901832867350107,0.9189719633240041
0.0019862520203298736,0.15968934451693073,0.9187100723324941
0.0020057250793527157,0.15968934451693073,0.918707248762083
0.0020057250793527157,0.1601366884125505,0.9184536357354887
0.0020251981383755573,0.1601366884125505,0.9184470764305475
0.0020251981383755573,0.16023609816713266,0.9183839137815597
0.0020446711973983994,0.16023609816713266,0.9183705765558834
0.0020446711973983994,0.16135445790618205,0.9178022709465821
0.0020641442564212414,0.16135445790618205,0.9177969056266955
0.0020641442564212414,0.1617645231438335,0.9175461544298732
0.002083617315444083,0.1617645231438335,0.9175443193275258
0.002083617315444083,0.16529356943150048,0.9159429903059926
0.002103090374466925,0.16529356943150048,0.9159317660231028
0.002103090374466925,0.16756756756756758,0.9146408191998165
0.0021420364925126088,0.16756756756756758,0.9146152833256975
0.0021420364925126088,0.16787822305063685,0.91444526747208
0.002161509551535451,0.16787822305063685,0.9144452667356261
0.002161509551535451,0.16985399192295744,0.9135286701265182
0.0021809826105582924,0.16985399192295744,0.913528648524606
0.0021809826105582924,0.16999068033550793,0.9134552634540095
0.0022004556695811345,0.16999068033550793,0.9134516239970867
0.0022004556695811345,0.17148182665424044,0.9125939616287465
0.0022199287286039765,0.17148182665424044,0.9125901833617865
0.0022199287286039765,0.1717179248213731,0.9124722237431316
0.002239401787626818,0.1717179248213731,0.9124692249897146
0.002239401787626818,0.17337061199130166,0.9115729855684773
0.0022588748466496602,0.17337061199130166,0.9115717714716545
0.0022588748466496602,0.17524697110904008,0.9105602690536925
0.0022783479056725023,0.17524697110904008,0.9105590778849597
0.0022783479056725023,0.17619136377757066,0.9100548237694207
0.002297820964695344,0.17619136377757066,0.9100545924658209
0.002297820964695344,0.17795588692140415,0.9092835051740569
0.002317294023718186,0.17795588692140415,0.9092683208305352
0.002317294023718186,0.1795215905560733,0.9083487194479274
0.0023367670827410276,0.1795215905560733,0.9083454711185748
0.0023367670827410276,0.1798695246971109,0.9081915354303739
0.0023562401417638696,0.1798695246971109,0.9081906751963073
0.0023562401417638696,0.17998136067101583,0.9081288292174483
0.0023757132007867117,0.17998136067101583,0.9081203011226419
0.0023757132007867117,0.1801304753028891,0.9080442451430956
0.0023951862598095533,0.1801304753028891,0.9080432713804449
0.0023951862598095533,0.18049083566324944,0.9078472327528745
0.0024146593188323954,0.18049083566324944,0.907846973188573
0.0024146593188323954,0.18100031065548308,0.9076315486823298
0.0024341323778552374,0.18100031065548308,0.9076251574389156
0.0024341323778552374,0.18182044113078596,0.9072139119944067
0.002453605436878079,0.18182044113078596,0.9072130073088057
0.002453605436878079,0.18203168685927307,0.9070437102541682
0.002473078495900921,0.18203168685927307,0.9070212597087304
0.002473078495900921,0.18368437402920162,0.9061230103906774
0.002492551554923763,0.18368437402920162,0.9061112484695008
0.002492551554923763,0.18388319353836596,0.9059938739927067
0.0025120246139466048,0.18388319353836596,0.9059817837216556
0.0025120246139466048,0.18490214352283318,0.9054159081114578
0.002531497672969447,0.18490214352283318,0.9054154066037864
0.002531497672969447,0.1857098477788133,0.9050187500627608
0.0025509707319922885,0.1857098477788133,0.9050175065908016
0.0025509707319922885,0.18717614165890029,0.904198926944937
0.0025704437910151305,0.18717614165890029,0.9041987683800062
0.0025704437910151305,0.1877601739670705,0.9038449637087084
0.0025899168500379726,0.1877601739670705,0.903842525008975
0.0025899168500379726,0.19161230195712955,0.9017153534608129
0.002609389909060814,0.19161230195712955,0.9017011794034808
0.002609389909060814,0.19341410375893134,0.9007696653389476
0.0026288629680836562,0.19341410375893134,0.9007644197139243
0.0026288629680836562,0.1934265299782541,0.9007612039430489
0.0026483360271064983,0.1934265299782541,0.9007524900792104
0.0026483360271064983,0.19393600497048774,0.9005190308909615
0.00266780908612934,0.19393600497048774,0.9005168296410325
0.00266780908612934,0.19402298850574712,0.9004750251690744
0.002687282145152182,0.19402298850574712,0.9004503368545028
0.002687282145152182,0.1941596769182976,0.9003948486128819
0.002706755204175024,0.1941596769182976,0.9003932705752727
0.002706755204175024,0.19438334886610747,0.9002739592162297
0.0027262282631978657,0.19438334886610747,0.9002722947498185
0.0027262282631978657,0.19499223361292325,0.8999847345797782
0.0027457013222207077,0.19499223361292325,0.8999778283417169
0.0027457013222207077,0.19502951227089158,0.8999522675923994
0.0027651743812435493,0.19502951227089158,0.8999478932961815
0.0027651743812435493,0.19612301957129544,0.899334916830835
0.0027846474402663914,0.19612301957129544,0.8993348363458522
0.0027846474402663914,0.19628456042249146,0.8992714323107297
0.0028041204992892334,0.19628456042249146,0.8992682059374547
0.0028041204992892334,0.19658278968623796,0.8990440197579618
0.002823593558312075,0.19658278968623796,0.8990341946302215
0.002823593558312075,0.19659521590556073,0.899029208498652
0.002843066617334917,0.19659521590556073,0.8990290189203743
0.002843066617334917,0.1966946256601429,0.8989738032284214
0.002862539676357759,0.1966946256601429,0.8989687377562866
0.002862539676357759,0.19736564150357253,0.8985824741793103
0.002882012735380601,0.19736564150357253,0.8985745781547156
0.002882012735380601,0.19737806772289532,0.8985626286395119
0.002920958853426285,0.19737806772289532,0.8985525846318364
0.002920958853426285,0.19822305063684373,0.8980828941240107
0.0029404319124491265,0.19822305063684373,0.8980669147417398
0.0029404319124491265,0.19927927927927927,0.8975005499653236
0.0029599049714719686,0.19927927927927927,0.8974898474658982
0.0029599049714719686,0.20029822926374652,0.8969552539482024
0.0029793780304948106,0.20029822926374652,0.8969386308731674
0.0029793780304948106,0.20039763901832866,0.8969092762409828
0.0029988510895176523,0.20039763901832866,0.8969092308691812
0.0029988510895176523,0.2005591798695247,0.8968526573972517
0.0030183241485404943,0.2005591798695247,0.8968496890473955
0.0030183241485404943,0.20079527803665734,0.896700095998835
0.003037797207563336,0.20079527803665734,0.8966977523498959
0.003037797207563336,0.20096924510717615,0.8966003875500175
0.003057270266586178,0.20096924510717615,0.896585933267555
0.003057270266586178,0.20108108108108108,0.8965324952527784
0.00307674332560902,0.20108108108108108,0.8964926690932632
0.00307674332560902,0.20109350730040385,0.8964905318673189
0.0030962163846318617,0.20109350730040385,0.896489978713438
0.0030962163846318617,0.20139173656415035,0.8963462686563498
0.0031156894436547037,0.20139173656415035,0.8963458013893232
0.0031156894436547037,0.2014538676607642,0.8962922608593391
0.003135162502677546,0.2014538676607642,0.8962767485720324
0.003135162502677546,0.20370301335818577,0.8950108566781911
0.0031546355617003874,0.20370301335818577,0.8950068438110458
0.0031546355617003874,0.2038148493320907,0.8949354334253797
0.0031741086207232295,0.2038148493320907,0.8949303479372692
0.0031741086207232295,0.20410065237651445,0.8947371076866766
0.0031935816797460715,0.20410065237651445,0.894735865759271
0.0031935816797460715,0.20520658589624108,0.8941531681165524
0.003213054738768913,0.20520658589624108,0.8941352939183911
0.003213054738768913,0.2052314383348866,0.8941189702457774
0.003252000856814597,0.2052314383348866,0.8940948387028714
0.003252000856814597,0.20577819198508854,0.8938467196734615
0.003271473915837439,0.20577819198508854,0.8938306283828055
0.003271473915837439,0.20627524075799938,0.893580913350619
0.003290946974860281,0.20627524075799938,0.8935724621799079
0.003290946974860281,0.20680956818887852,0.8931838777098355
0.0033104200338831226,0.20680956818887852,0.8931676446786354
0.0033104200338831226,0.20715750232991612,0.8929837060781248
0.0033298930929059646,0.20715750232991612,0.8929831224794198
0.0033298930929059646,0.20735632183908045,0.8928852986917123
0.0033493661519288067,0.20735632183908045,0.892884817479637
0.0033493661519288067,0.20945635290462877,0.891607344867771
0.0033688392109516483,0.20945635290462877,0.8915966360171786
0.0033688392109516483,0.2108977943460702,0.890825018676583
0.0033883122699744903,0.2108977943460702,0.8908215088636371
0.0033883122699744903,0.21100963031997516,0.8907789072300075
0.0034077853289973324,0.21100963031997516,0.8907752504017242
0.0034077853289973324,0.2111587449518484,0.8907169952987473
0.003427258388020174,0.2111587449518484,0.8907106736511047
0.003427258388020174,0.21148182665424045,0.8905842570837126
0.003446731447043016,0.21148182665424045,0.8905839593491126
0.003446731447043016,0.21194159676918298,0.8903465243525605
0.0034662045060658577,0.21194159676918298,0.8903203207274076
0.0034662045060658577,0.21237651444547997,0.8900916502355876
0.0034856775650886998,0.21237651444547997,0.8900862307033041
0.0034856775650886998,0.2127493010251631,0.8899336763310987
0.003505150624111542,0.2127493010251631,0.8899287628363457
0.003505150624111542,0.21284871077974526,0.8898538481737116
0.0035246236831343834,0.21284871077974526,0.8898514162869765
0.0035246236831343834,0.2130475302889096,0.8897336194970125
0.0035635698011800675,0.2130475302889096,0.8897190832267868
